time,value,mets,level
11:45:15,82,,
11:45:30,82,,
11:45:45,82,,
11:46:00,83,,
11:46:10,82,,
11:46:25,82,,
11:46:40,81,,
11:46:45,80,,
11:46:55,79,,
11:47:10,76,,
11:47:15,75,,
11:47:20,76,,
11:47:30,75,,
11:47:40,76,,
11:47:50,76,,
11:48:05,76,,
11:48:10,75,,
11:48:15,74,,
11:48:20,72,,
11:48:30,71,,
11:48:35,71,,
11:48:40,72,,
11:48:50,73,,
11:49:05,73,,
11:49:15,71,,
11:49:30,71,,
11:49:35,70,,
11:49:40,69,,
11:49:45,70,,
11:49:50,71,,
11:50:05,71,,
11:50:20,71,,
11:50:30,72,,
11:50:45,72,,
11:50:50,71,,
11:51:05,72,,
11:51:10,73,,
11:51:15,72,,
11:51:30,72,,
11:51:35,74,,
11:51:40,80,,
11:51:45,78,,
11:52:00,78,,
11:52:05,76,,
11:52:15,75,,
11:52:20,73,,
11:52:30,73,,
11:52:40,74,,
11:52:50,73,,
11:52:55,70,,
11:53:00,65,,
11:53:10,68,,
11:53:20,62,,
11:53:25,62,,
11:53:40,70,,
11:53:50,72,,
11:54:00,62,,
11:54:15,62,,
11:54:20,59,,
11:54:30,64,,
11:54:45,64,,
11:54:50,67,,
11:54:55,67,,
11:55:10,67,,
11:55:25,67,,
11:55:30,67,,
11:55:35,68,,
11:55:50,68,,
11:56:00,72,,
11:56:10,73,,
11:56:20,70,,
11:56:25,69,,
11:56:35,70,,
11:56:50,64,,
11:57:00,62,,
11:57:05,63,,
11:57:10,64,,
11:57:15,65,,
11:57:25,66,,
11:57:35,67,,
11:57:50,68,,
11:58:00,68,,
11:58:05,69,,
11:58:20,70,,
11:58:35,70,,
11:58:40,73,,
11:58:55,73,,
11:59:00,70,,
11:59:10,65,,
11:59:20,65,,
11:59:25,66,,
11:59:30,71,,
11:59:40,72,,
11:59:55,72,,
12:00:00,71,,
12:00:15,71,,
12:00:20,73,,
12:00:30,73,,
12:00:45,73,,
12:00:50,69,,
12:01:00,66,,
12:01:10,67,,
12:01:20,68,,
12:01:35,68,,
12:01:40,69,,
12:01:50,68,,
12:02:05,68,,
12:02:10,70,,
12:02:20,72,,
12:02:30,68,,
12:02:40,66,,
12:02:55,66,,
12:03:10,70,,
12:03:20,71,,
12:03:25,70,,
12:03:40,70,,
12:03:50,74,,
12:03:55,74,,
12:04:10,74,,
12:04:20,73,,
12:04:25,70,,
12:04:40,70,,
12:04:45,69,,
12:04:55,68,,
12:05:00,68,,
12:05:05,69,,
12:05:20,69,,
12:05:35,70,,
12:05:40,71,,
12:05:45,71,,
12:05:50,72,,
12:06:05,73,,
12:06:10,72,,
12:06:20,65,,
12:06:25,64,,
12:06:35,65,,
12:06:40,66,,
12:06:45,67,,
12:06:55,68,,
12:07:00,67,,
12:07:10,68,,
12:07:20,69,,
12:07:35,69,,
12:07:40,73,,
12:07:45,72,,
12:07:50,70,,
12:07:55,69,,
12:08:05,68,,
12:08:10,67,,
12:08:15,66,,
12:08:30,66,,
12:08:35,67,,
12:08:50,67,,
12:09:00,76,,
12:09:10,73,,
12:09:20,70,,
12:09:25,69,,
12:09:40,70,,
12:09:50,69,,
12:09:55,70,,
12:10:00,69,,
12:10:05,70,,
12:10:10,69,,
12:10:20,69,,
12:10:30,69,,
12:10:35,70,,
12:10:45,71,,
12:11:00,74,,
12:11:05,76,,
12:11:10,78,,
12:11:20,77,,
12:11:25,75,,
12:11:30,74,,
12:11:35,73,,
12:11:50,72,,
12:11:55,71,,
12:12:00,71,,
12:12:10,67,,
12:12:15,66,,
12:12:25,67,,
12:12:30,66,,
12:12:40,68,,
12:12:45,70,,
12:12:50,72,,
12:12:55,73,,
12:13:00,74,,
12:13:10,74,,
12:13:15,73,,
12:13:20,72,,
12:13:30,71,,
12:13:40,71,,
12:13:55,71,,
12:14:10,68,,
12:14:20,70,,
12:14:30,70,,
12:14:45,70,,
12:15:00,70,,
12:15:15,70,,
12:15:20,72,,
12:15:25,71,,
12:15:40,69,,
12:15:50,66,,
12:16:05,66,,
12:16:15,76,,
12:16:20,78,,
12:16:25,79,,
12:16:35,78,,
12:16:50,76,,
12:17:00,77,,
12:17:10,76,,
12:17:15,75,,
12:17:20,76,,
12:17:35,76,,
12:17:50,76,,
12:17:55,75,,
12:18:00,77,,
12:18:10,76,,
12:18:15,73,,
12:18:20,74,,
12:18:35,74,,
12:18:40,73,,
12:18:50,72,,
12:19:00,71,,
12:19:15,71,,
12:19:20,77,,
12:19:30,72,,
12:19:40,73,,
12:19:55,73,,
12:20:00,72,,
12:20:10,63,,
12:20:15,63,,
12:20:30,72,,
12:20:40,76,,
12:20:50,72,,
12:21:00,67,,
12:21:10,68,,
12:21:20,69,,
12:21:30,72,,
12:21:40,74,,
12:21:50,75,,
12:21:55,76,,
12:22:10,76,,
12:22:20,74,,
12:22:35,74,,
12:22:50,74,,
12:23:05,72,,
12:23:20,72,,
12:23:30,74,,
12:23:35,75,,
12:23:45,74,,
12:24:00,71,,
12:24:05,71,,
12:24:10,70,,
12:24:25,75,,
12:24:40,74,,
12:24:50,67,,
12:25:00,69,,
12:25:10,71,,
12:25:20,74,,
12:25:30,75,,
12:25:40,73,,
12:25:50,71,,
12:25:55,70,,
12:26:10,67,,
12:26:25,67,,
12:26:30,68,,
12:26:40,71,,
12:26:55,70,,
12:27:05,71,,
12:27:10,72,,
12:27:20,69,,
12:27:25,71,,
12:27:40,73,,
12:27:45,72,,
12:27:50,68,,
12:28:00,68,,
12:28:05,67,,
12:28:20,66,,
12:28:35,65,,
12:28:50,67,,
12:29:00,66,,
12:29:10,65,,
12:29:15,65,,
12:29:30,64,,
12:29:40,64,,
12:29:45,65,,
12:29:55,77,,
12:30:00,77,,
12:30:10,74,,
12:30:20,64,,
12:30:25,63,,
12:30:30,63,,
12:30:45,62,,
12:31:00,64,,
12:31:05,63,,
12:31:15,63,,
12:31:20,64,,
12:31:30,68,,
12:31:35,69,,
12:31:50,69,,
12:32:00,72,,
12:32:05,74,,
12:32:10,73,,
12:32:20,75,,
12:32:35,75,,
12:32:40,74,,
12:32:50,70,,
12:32:55,69,,
12:33:10,69,,
12:33:15,70,,
12:33:25,69,,
12:33:30,70,,
12:33:35,69,,
12:33:50,67,,
12:33:55,66,,
12:34:10,67,,
12:34:20,68,,
12:34:30,67,,
12:34:35,66,,
12:34:40,65,,
12:34:55,66,,
12:35:00,66,,
12:35:05,67,,
12:35:10,66,,
12:35:15,65,,
12:35:20,66,,
12:35:30,68,,
12:35:35,69,,
12:35:40,69,,
12:35:45,69,,
12:36:00,66,,
12:36:05,66,,
12:36:15,68,,
12:36:20,67,,
12:36:30,68,,
12:36:40,70,,
12:36:50,70,,
12:37:05,70,,
12:37:10,69,,
12:37:20,69,,
12:37:35,69,,
12:37:40,67,,
12:37:50,70,,
12:38:05,70,,
12:38:10,72,,
12:38:15,72,,
12:38:30,70,,
12:38:40,71,,
12:38:45,70,,
12:38:50,69,,
12:38:55,70,,
12:39:05,71,,
12:39:10,70,,
12:39:20,72,,
12:39:25,72,,
12:39:30,73,,
12:39:45,73,,
12:39:50,75,,
12:40:00,74,,
12:40:10,75,,
12:40:15,74,,
12:40:20,75,,
12:40:30,74,,
12:40:35,75,,
12:40:40,74,,
12:40:50,75,,
12:41:05,75,,
12:41:10,79,,
12:41:20,76,,
12:41:30,74,,
12:41:45,74,,
12:41:50,77,,
12:42:00,71,,
12:42:10,71,,
12:42:20,75,,
12:42:35,75,,
12:42:40,71,,
12:42:45,72,,
12:42:50,73,,
12:43:00,74,,
12:43:15,74,,
12:43:20,75,,
12:43:30,77,,
12:43:35,76,,
12:43:40,75,,
12:43:50,67,,
12:44:00,67,,
12:44:10,65,,
12:44:20,68,,
12:44:35,68,,
12:44:50,70,,
12:44:55,64,,
12:45:10,64,,
12:45:20,63,,
12:45:25,62,,
12:45:30,63,,
12:45:40,73,,
12:45:50,71,,
12:46:00,67,,
12:46:10,73,,
12:46:20,75,,
12:46:30,76,,
12:46:40,73,,
12:46:55,73,,
12:47:00,71,,
12:47:10,71,,
12:47:15,70,,
12:47:20,69,,
12:47:25,70,,
12:47:30,71,,
12:47:35,72,,
12:47:50,73,,
12:48:00,72,,
12:48:10,69,,
12:48:20,70,,
12:48:25,71,,
12:48:30,70,,
12:48:35,71,,
12:48:50,67,,
12:49:00,69,,
12:49:10,69,,
12:49:15,68,,
12:49:20,71,,
12:49:30,69,,
12:49:35,68,,
12:49:50,69,,
12:50:00,70,,
12:50:10,68,,
12:50:15,67,,
12:50:20,68,,
12:50:30,68,,
12:50:40,69,,
12:50:50,70,,
12:51:00,69,,
12:51:10,70,,
12:51:25,70,,
12:51:30,72,,
12:51:40,70,,
12:51:55,70,,
12:52:05,69,,
12:52:10,68,,
12:52:15,68,,
12:52:20,69,,
12:52:30,71,,
12:52:40,77,,
12:52:50,75,,
12:53:05,75,,
12:53:10,74,,
12:53:25,75,,
12:53:30,74,,
12:53:40,80,,
12:53:50,74,,
12:54:00,73,,
12:54:05,73,,
12:54:20,69,,
12:54:25,69,,
12:54:40,69,,
12:54:50,66,,
12:55:00,69,,
12:55:10,72,,
12:55:15,72,,
12:55:30,72,,
12:55:40,86,,
12:55:50,84,,
12:56:00,81,,
12:56:10,78,,
12:56:20,74,,
12:56:25,74,,
12:56:40,74,,
12:56:45,76,,
12:56:50,78,,
12:56:55,81,,
12:57:00,81,,
12:57:10,87,,
12:57:15,86,,
12:57:20,86,,
12:57:25,87,,
12:57:30,77,,
12:57:35,71,,
12:57:40,71,,
12:57:45,64,,
12:57:50,66,,
12:57:55,65,,
12:58:00,72,,
12:58:10,71,,
12:58:20,69,,
12:58:30,67,,
12:58:40,67,,
12:58:55,67,,
12:59:05,68,,
12:59:10,77,,
12:59:15,79,,
12:59:20,80,,
12:59:35,75,,
12:59:40,74,,
12:59:45,72,,
12:59:50,71,,
12:59:55,70,,
13:00:00,68,,
13:00:05,67,,
13:00:10,66,,
13:00:15,65,,
13:00:20,66,,
13:00:35,66,,
13:00:45,67,,
13:01:00,66,,
13:01:10,64,,
13:01:20,65,,
13:01:30,65,,
13:01:35,67,,
13:01:50,68,,
13:02:00,67,,
13:02:05,68,,
13:02:20,64,,
13:02:30,65,,
13:02:40,66,,
13:02:45,67,,
13:02:50,68,,
13:02:55,81,,
13:03:00,79,,
13:03:10,76,,
13:03:20,69,,
13:03:30,65,,
13:03:45,65,,
13:03:50,65,,
13:04:05,65,,
13:04:10,64,,
13:04:20,66,,
13:04:30,66,,
13:04:40,63,,
13:04:55,63,,
13:05:00,64,,
13:05:10,65,,
13:05:20,68,,
13:05:30,66,,
13:05:45,66,,
13:05:50,65,,
13:06:00,63,,
13:06:10,64,,
13:06:25,64,,
13:06:30,65,,
13:06:40,68,,
13:06:55,68,,
13:07:00,66,,
13:07:10,67,,
13:07:15,67,,
13:07:20,68,,
13:07:30,67,,
13:07:40,67,,
13:07:50,68,,
13:08:00,66,,
13:08:15,66,,
13:08:20,65,,
13:08:30,66,,
13:08:45,66,,
13:08:50,78,,
13:09:00,79,,
13:09:10,64,,
13:09:20,60,,
13:09:30,59,,
13:09:40,58,,
13:09:50,61,,
13:10:05,61,,
13:10:10,64,,
13:10:20,62,,
13:10:30,62,,
13:10:40,58,,
13:10:50,59,,
13:11:05,59,,
13:11:10,62,,
13:11:20,64,,
13:11:30,63,,
13:11:40,64,,
13:11:50,62,,
13:12:00,61,,
13:12:10,62,,
13:12:20,61,,
13:12:35,61,,
13:12:45,61,,
13:13:00,62,,
13:13:10,69,,
13:13:20,70,,
13:13:30,63,,
13:13:40,60,,
13:13:55,60,,
13:14:00,66,,
13:14:10,65,,
13:14:20,64,,
13:14:35,64,,
13:14:40,61,,
13:14:45,60,,
13:15:00,79,,
13:15:10,74,,
13:15:20,72,,
13:15:30,67,,
13:15:40,67,,
13:15:50,61,,
13:16:00,62,,
13:16:10,66,,
13:16:20,62,,
13:16:30,63,,
13:16:40,64,,
13:16:50,63,,
13:17:00,61,,
13:17:10,61,,
13:17:20,59,,
13:17:30,60,,
13:17:40,61,,
13:17:50,60,,
13:18:00,62,,
13:18:10,63,,
13:18:20,60,,
13:18:30,60,,
13:18:40,62,,
13:18:50,63,,
13:19:00,62,,
13:19:15,62,,
13:19:20,61,,
13:19:30,70,,
13:19:40,82,,
13:19:50,72,,
13:20:00,64,,
13:20:15,64,,
13:20:20,63,,
13:20:30,62,,
13:20:40,60,,
13:20:50,59,,
13:21:05,59,,
13:21:20,59,,
13:21:30,61,,
13:21:40,61,,
13:21:50,58,,
13:22:00,57,,
13:22:10,60,,
13:22:20,64,,
13:22:35,64,,
13:22:45,65,,
13:22:55,65,,
13:23:10,61,,
13:23:20,60,,
13:23:35,60,,
13:23:40,58,,
13:23:50,57,,
13:24:00,59,,
13:24:10,60,,
13:24:20,59,,
13:24:35,59,,
13:24:40,60,,
13:24:55,60,,
13:25:10,60,,
13:25:20,58,,
13:25:30,59,,
13:25:40,58,,
13:25:50,57,,
13:26:05,57,,
13:26:10,58,,
13:26:25,58,,
13:26:30,56,,
13:26:35,57,,
13:26:50,57,,
13:27:00,97,,
13:27:10,88,,
13:27:20,61,,
13:27:30,58,,
13:27:40,58,,
13:27:50,57,,
13:28:05,57,,
13:28:10,56,,
13:28:20,58,,
13:28:30,59,,
13:28:40,60,,
13:28:50,57,,
13:29:00,60,,
13:29:15,60,,
13:29:20,61,,
13:29:30,60,,
13:29:40,62,,
13:29:50,61,,
13:30:00,57,,
13:30:10,55,,
13:30:20,54,,
13:30:30,58,,
13:30:40,62,,
13:30:50,60,,
13:31:00,60,,
13:31:10,58,,
13:31:20,59,,
13:31:30,61,,
13:31:40,62,,
13:31:55,62,,
13:32:10,65,,
13:32:20,59,,
13:32:30,60,,
13:32:40,59,,
13:32:50,58,,
13:33:00,60,,
13:33:10,63,,
13:33:20,60,,
13:33:30,61,,
13:33:40,59,,
13:33:50,57,,
13:34:00,56,,
13:34:10,56,,
13:34:20,58,,
13:34:30,63,,
13:34:45,63,,
13:35:00,63,,
13:35:10,62,,
13:35:25,62,,
13:35:30,61,,
13:35:40,60,,
13:35:50,60,,
13:36:00,62,,
13:36:10,60,,
13:36:20,57,,
13:36:30,60,,
13:36:45,60,,
13:36:50,58,,
13:37:00,59,,
13:37:10,60,,
13:37:20,59,,
13:37:30,62,,
13:37:40,64,,
13:37:55,64,,
13:38:00,62,,
13:38:10,61,,
13:38:20,60,,
13:38:30,62,,
13:38:40,66,,
13:38:50,64,,
13:39:05,64,,
13:39:10,63,,
13:39:20,64,,
13:39:30,63,,
13:39:45,63,,
13:39:50,64,,
13:40:00,62,,
13:40:10,64,,
13:40:20,65,,
13:40:30,66,,
13:40:40,65,,
13:40:50,64,,
13:41:00,66,,
13:41:15,66,,
13:41:30,59,,
13:41:45,59,,
13:41:50,58,,
13:41:55,58,,
13:42:00,59,,
13:42:10,60,,
13:42:20,59,,
13:42:30,57,,
13:42:45,57,,
13:42:50,57,,
13:43:00,59,,
13:43:10,62,,
13:43:20,61,,
13:43:30,58,,
13:43:40,57,,
13:43:50,56,,
13:44:00,59,,
13:44:10,59,,
13:44:20,57,,
13:44:30,59,,
13:44:40,60,,
13:44:50,61,,
13:45:00,61,,
13:45:15,61,,
13:45:20,61,,
13:45:30,59,,
13:45:40,58,,
13:45:50,57,,
13:46:00,56,,
13:46:10,57,,
13:46:25,57,,
13:46:40,61,,
13:46:50,58,,
13:47:00,58,,
13:47:10,59,,
13:47:20,62,,
13:47:35,62,,
13:47:45,63,,
13:48:00,63,,
13:48:05,64,,
13:48:10,78,,
13:48:15,79,,
13:48:20,80,,
13:48:25,75,,
13:48:30,73,,
13:48:35,71,,
13:48:40,66,,
13:48:50,65,,
13:48:55,59,,
13:49:05,60,,
13:49:10,59,,
13:49:20,60,,
13:49:30,59,,
13:49:40,60,,
13:49:55,60,,
13:50:00,60,,
13:50:10,59,,
13:50:20,61,,
13:50:30,60,,
13:50:40,62,,
13:50:55,62,,
13:51:00,63,,
13:51:10,62,,
13:51:25,62,,
13:51:40,61,,
13:51:50,59,,
13:52:00,57,,
13:52:10,59,,
13:52:20,61,,
13:52:30,58,,
13:52:40,60,,
13:52:55,60,,
13:53:00,61,,
13:53:10,62,,
13:53:25,62,,
13:53:40,62,,
13:53:50,61,,
13:54:05,61,,
13:54:20,62,,
13:54:35,62,,
13:54:40,61,,
13:54:50,64,,
13:55:00,63,,
13:55:10,59,,
13:55:20,62,,
13:55:30,60,,
13:55:40,61,,
13:55:50,62,,
13:56:00,65,,
13:56:10,62,,
13:56:20,60,,
13:56:30,61,,
13:56:40,62,,
13:56:55,62,,
13:57:00,58,,
13:57:10,60,,
13:57:20,61,,
13:57:30,62,,
13:57:40,63,,
13:57:55,63,,
13:58:00,64,,
13:58:10,59,,
13:58:20,60,,
13:58:30,63,,
13:58:45,63,,
13:58:50,65,,
13:59:00,63,,
13:59:15,63,,
13:59:30,61,,
13:59:40,62,,
13:59:50,64,,
14:00:00,65,,
14:00:15,65,,
14:00:20,63,,
14:00:35,63,,
14:00:40,65,,
14:00:55,65,,
14:01:00,63,,
14:01:15,63,,
14:01:20,64,,
14:01:30,66,,
14:01:45,66,,
14:02:00,67,,
14:02:10,65,,
14:02:20,64,,
14:02:30,61,,
14:02:45,61,,
14:03:00,62,,
14:03:15,62,,
14:03:20,60,,
14:03:30,63,,
14:03:40,62,,
14:03:50,64,,
14:04:00,65,,
14:04:10,67,,
14:04:20,65,,
14:04:30,64,,
14:04:40,61,,
14:04:55,61,,
14:05:00,62,,
14:05:10,61,,
14:05:20,62,,
14:05:30,62,,
14:05:40,64,,
14:05:50,65,,
14:06:00,63,,
14:06:10,62,,
14:06:20,63,,
14:06:30,62,,
14:06:45,62,,
14:06:50,63,,
14:07:00,64,,
14:07:15,64,,
14:07:30,61,,
14:07:40,59,,
14:07:50,60,,
14:08:00,61,,
14:08:10,62,,
14:08:15,62,,
14:08:30,71,,
14:08:40,74,,
14:08:50,71,,
14:09:00,69,,
14:09:10,65,,
14:09:20,61,,
14:09:30,58,,
14:09:40,58,,
14:09:50,57,,
14:10:00,58,,
14:10:10,57,,
14:10:25,57,,
14:10:30,59,,
14:10:40,59,,
14:10:50,59,,
14:11:05,59,,
14:11:20,61,,
14:11:30,64,,
14:11:40,64,,
14:11:50,63,,
14:12:00,62,,
14:12:10,60,,
14:12:20,62,,
14:12:35,62,,
14:12:50,64,,
14:13:00,72,,
14:13:10,64,,
14:13:25,64,,
14:13:30,62,,
14:13:40,58,,
14:13:50,57,,
14:14:00,60,,
14:14:10,59,,
14:14:25,60,,
14:14:40,58,,
14:14:50,57,,
14:15:00,56,,
14:15:15,56,,
14:15:20,59,,
14:15:25,59,,
14:15:40,56,,
14:15:50,55,,
14:16:00,54,,
14:16:10,56,,
14:16:20,62,,
14:16:30,62,,
14:16:40,59,,
14:16:50,62,,
14:17:00,65,,
14:17:10,63,,
14:17:20,65,,
14:17:30,66,,
14:17:40,64,,
14:17:50,61,,
14:18:00,60,,
14:18:10,58,,
14:18:20,56,,
14:18:30,55,,
14:18:40,59,,
14:18:50,63,,
14:18:55,64,,
14:19:00,63,,
14:19:10,65,,
14:19:25,65,,
14:19:30,62,,
14:19:40,64,,
14:19:50,66,,
14:20:05,66,,
14:20:10,68,,
14:20:20,69,,
14:20:35,69,,
14:20:40,66,,
14:20:50,65,,
14:21:05,65,,
14:21:10,62,,
14:21:20,61,,
14:21:30,59,,
14:21:40,58,,
14:21:50,59,,
14:22:00,59,,
14:22:15,59,,
14:22:20,57,,
14:22:30,55,,
14:22:40,55,,
14:22:55,55,,
14:23:00,56,,
14:23:10,58,,
14:23:25,58,,
14:23:30,55,,
14:23:40,56,,
14:23:50,58,,
14:24:05,58,,
14:24:10,57,,
14:24:25,57,,
14:24:40,57,,
14:24:50,60,,
14:25:00,58,,
14:25:10,59,,
14:25:20,62,,
14:25:30,61,,
14:25:40,61,,
14:25:50,60,,
14:26:00,58,,
14:26:10,57,,
14:26:20,58,,
14:26:35,58,,
14:26:40,59,,
14:26:50,60,,
14:27:00,60,,
14:27:10,57,,
14:27:20,57,,
14:27:30,58,,
14:27:40,60,,
14:27:50,61,,
14:28:00,58,,
14:28:10,58,,
14:28:20,62,,
14:28:30,65,,
14:28:45,65,,
14:28:50,66,,
14:29:00,67,,
14:29:10,68,,
14:29:20,69,,
14:29:35,69,,
14:29:50,71,,
14:30:00,65,,
14:30:10,64,,
14:30:20,65,,
14:30:25,66,,
14:30:30,67,,
14:30:40,78,,
14:30:50,77,,
14:31:00,60,,
14:31:10,57,,
14:31:20,57,,
14:31:30,59,,
14:31:40,63,,
14:31:50,62,,
14:32:00,62,,
14:32:10,61,,
14:32:20,63,,
14:32:30,64,,
14:32:40,64,,
14:32:50,63,,
14:33:00,57,,
14:33:10,55,,
14:33:20,57,,
14:33:30,59,,
14:33:45,59,,
14:33:50,59,,
14:34:00,63,,
14:34:15,63,,
14:34:20,61,,
14:34:30,62,,
14:34:40,63,,
14:34:45,64,,
14:35:00,72,,
14:35:10,68,,
14:35:20,65,,
14:35:30,65,,
14:35:40,68,,
14:35:50,70,,
14:36:00,70,,
14:36:10,68,,
14:36:20,61,,
14:36:30,60,,
14:36:40,59,,
14:36:55,59,,
14:37:00,58,,
14:37:10,56,,
14:37:25,56,,
14:37:30,57,,
14:37:40,60,,
14:37:50,61,,
14:38:00,63,,
14:38:10,62,,
14:38:20,60,,
14:38:30,60,,
14:38:40,58,,
14:38:50,56,,
14:39:00,56,,
14:39:10,55,,
14:39:20,58,,
14:39:35,58,,
14:39:50,57,,
14:39:55,57,,
14:40:10,64,,
14:40:20,62,,
14:40:30,57,,
14:40:40,55,,
14:40:50,53,,
14:41:00,52,,
14:41:10,54,,
14:41:20,54,,
14:41:30,56,,
14:41:40,57,,
14:41:50,58,,
14:42:00,62,,
14:42:10,64,,
14:42:20,67,,
14:42:30,67,,
14:42:45,67,,
14:42:50,66,,
14:43:00,67,,
14:43:10,66,,
14:43:20,65,,
14:43:30,63,,
14:43:45,63,,
14:43:50,65,,
14:44:00,64,,
14:44:10,62,,
14:44:25,62,,
14:44:30,64,,
14:44:40,63,,
14:44:50,63,,
14:45:00,56,,
14:45:10,57,,
14:45:20,63,,
14:45:30,68,,
14:45:40,67,,
14:45:55,68,,
14:46:00,67,,
14:46:10,90,,
14:46:20,74,,
14:46:25,73,,
14:46:40,72,,
14:46:50,71,,
14:46:55,72,,
14:47:00,73,,
14:47:10,71,,
14:47:20,67,,
14:47:30,62,,
14:47:40,60,,
14:47:50,59,,
14:48:00,60,,
14:48:10,58,,
14:48:20,61,,
14:48:30,61,,
14:48:40,61,,
14:48:50,64,,
14:49:05,65,,
14:49:10,67,,
14:49:20,69,,
14:49:30,66,,
14:49:40,62,,
14:49:50,61,,
14:50:00,61,,
14:50:15,61,,
14:50:20,62,,
14:50:35,62,,
14:50:40,63,,
14:50:50,60,,
14:51:00,61,,
14:51:10,64,,
14:51:20,63,,
14:51:30,65,,
14:51:40,63,,
14:51:50,64,,
14:52:05,64,,
14:52:10,65,,
14:52:20,66,,
14:52:35,66,,
14:52:40,64,,
14:52:50,63,,
14:53:00,63,,
14:53:10,63,,
14:53:20,62,,
14:53:30,63,,
14:53:40,61,,
14:53:50,62,,
14:54:00,64,,
14:54:10,65,,
14:54:20,66,,
14:54:30,64,,
14:54:40,62,,
14:54:50,63,,
14:55:00,64,,
14:55:15,64,,
14:55:20,68,,
14:55:30,66,,
14:55:40,64,,
14:55:50,63,,
14:56:00,64,,
14:56:15,64,,
14:56:30,67,,
14:56:40,66,,
14:56:50,65,,
14:57:05,65,,
14:57:10,64,,
14:57:25,64,,
14:57:40,64,,
14:57:50,61,,
14:58:00,63,,
14:58:10,66,,
14:58:20,67,,
14:58:35,67,,
14:58:50,67,,
14:59:00,65,,
14:59:15,65,,
14:59:20,64,,
14:59:30,66,,
14:59:40,65,,
14:59:50,66,,
15:00:00,65,,
15:00:10,64,,
15:00:20,66,,
15:00:30,63,,
15:00:40,65,,
15:00:50,66,,
15:01:00,67,,
15:01:10,71,,
15:01:20,65,,
15:01:30,67,,
15:01:40,66,,
15:01:50,68,,
15:02:05,68,,
15:02:20,66,,
15:02:30,62,,
15:02:40,66,,
15:02:50,67,,
15:03:00,68,,
15:03:10,70,,
15:03:20,68,,
15:03:30,66,,
15:03:45,66,,
15:03:50,68,,
15:04:05,68,,
15:04:10,67,,
15:04:25,67,,
15:04:30,69,,
15:04:40,65,,
15:04:50,66,,
15:05:05,66,,
15:05:10,68,,
15:05:15,68,,
15:05:30,68,,
15:05:40,81,,
15:05:50,78,,
15:05:55,76,,
15:06:00,75,,
15:06:15,75,,
15:06:20,60,,
15:06:30,59,,
15:06:40,62,,
15:06:50,66,,
15:07:00,65,,
15:07:10,67,,
15:07:20,68,,
15:07:30,65,,
15:07:40,69,,
15:07:50,67,,
15:08:00,65,,
15:08:15,65,,
15:08:20,64,,
15:08:30,67,,
15:08:40,67,,
15:08:50,66,,
15:09:05,66,,
15:09:20,67,,
15:09:30,67,,
15:09:40,71,,
15:09:50,72,,
15:10:00,67,,
15:10:10,68,,
15:10:20,65,,
15:10:30,67,,
15:10:40,66,,
15:10:50,67,,
15:11:00,66,,
15:11:10,65,,
15:11:20,69,,
15:11:30,68,,
15:11:40,66,,
15:11:50,67,,
15:12:00,65,,
15:12:10,64,,
15:12:20,68,,
15:12:35,68,,
15:12:40,65,,
15:12:50,69,,
15:13:00,71,,
15:13:10,69,,
15:13:20,68,,
15:13:30,67,,
15:13:40,69,,
15:13:55,69,,
15:14:00,67,,
15:14:10,70,,
15:14:25,70,,
15:14:30,69,,
15:14:40,68,,
15:14:55,68,,
15:15:00,69,,
15:15:10,72,,
15:15:20,71,,
15:15:30,70,,
15:15:35,71,,
15:15:40,70,,
15:15:50,99,,
15:16:00,98,,
15:16:05,99,,
15:16:10,99,,
15:16:25,99,,
15:16:40,99,,
15:16:50,99,,
15:17:05,99,,
15:17:10,96,,
15:17:20,95,,
15:17:30,89,,
15:17:35,89,,
15:17:40,88,,
15:17:50,90,,
15:17:55,90,,
15:18:10,85,,
15:18:20,84,,
15:18:30,82,,
15:18:40,79,,
15:18:55,79,,
15:19:10,80,,
15:19:20,69,,
15:19:30,72,,
15:19:35,71,,
15:19:50,75,,
15:19:55,77,,
15:20:00,76,,
15:20:10,76,,
15:20:20,75,,
15:20:30,76,,
15:20:40,76,,
15:20:55,76,,
15:21:05,77,,
15:21:10,78,,
15:21:15,80,,
15:21:20,79,,
15:21:30,80,,
15:21:45,80,,
15:21:50,89,,
15:22:00,78,,
15:22:10,79,,
15:22:20,78,,
15:22:30,77,,
15:22:40,78,,
15:22:50,82,,
15:23:00,83,,
15:23:10,88,,
15:23:20,79,,
15:23:30,81,,
15:23:40,81,,
15:23:50,78,,
15:24:05,78,,
15:24:10,81,,
15:24:25,85,,
15:24:30,81,,
15:24:40,78,,
15:24:50,77,,
15:25:00,76,,
15:25:10,75,,
15:25:20,72,,
15:25:30,75,,
15:25:40,76,,
15:25:50,74,,
15:26:00,73,,
15:26:10,72,,
15:26:25,72,,
15:26:30,73,,
15:26:40,79,,
15:26:55,79,,
15:27:00,78,,
15:27:10,77,,
15:27:20,75,,
15:27:30,78,,
15:27:45,78,,
15:27:50,74,,
15:28:00,73,,
15:28:10,72,,
15:28:25,72,,
15:28:30,73,,
15:28:40,74,,
15:28:50,77,,
15:29:05,77,,
15:29:10,75,,
15:29:20,74,,
15:29:30,73,,
15:29:45,73,,
15:29:50,72,,
15:30:00,74,,
15:30:10,70,,
15:30:20,72,,
15:30:30,73,,
15:30:40,75,,
15:30:45,75,,
15:31:00,89,,
15:31:10,81,,
15:31:20,75,,
15:31:30,73,,
15:31:40,71,,
